股票代碼,日期,收盤價
2409,2023/10/25,15.75
2409,2023/10/26,15.5
2409,2023/10/27,15.350000000000001
2409,2023/10/30,15.65
2409,2023/10/31,15.600000000000001
2409,2023/11/1,15.200000000000001
2409,2023/11/2,15.9
2409,2023/11/3,16.25
2409,2023/11/6,16.3
2409,2023/11/7,15.950000000000001
2409,2023/11/8,15.9
2409,2023/11/9,16
2409,2023/11/10,15.8
2409,2023/11/13,15.9
2409,2023/11/14,15.9
2409,2023/11/15,16.35
2409,2023/11/16,16.5
2409,2023/11/17,16.6
2409,2023/11/20,16.400000000000002
2409,2023/11/21,16.55
2409,2023/11/22,16.3
2409,2023/11/23,16.35
2409,2023/11/24,16.45
2409,2023/11/27,16.3
2409,2023/11/28,16.7
2409,2023/11/29,16.5
2409,2023/11/30,16.35
2409,2023/12/1,16.45
2409,2023/12/4,16.85
2409,2023/12/5,17.05
2409,2023/12/6,16.650000000000002
2409,2023/12/7,16.650000000000002
2409,2023/12/8,16.6
2409,2023/12/11,16.6
2409,2023/12/12,16.2
2409,2023/12/13,16.2
2409,2023/12/14,16.25
2409,2023/12/15,16.3
2409,2023/12/18,16.3
2409,2023/12/19,16
2409,2023/12/20,16.5
2409,2023/12/21,16.6
2409,2023/12/22,17
2409,2023/12/25,17.150000000000002
2409,2023/12/26,18
2409,2023/12/27,17.95
2409,2023/12/28,18.1
2409,2023/12/29,18.150000000000002
2412,2021/1/4,109
2412,2021/1/5,109.5
2412,2021/1/6,109.5
2412,2021/1/7,109
2412,2021/1/8,110
2412,2021/1/11,111
2412,2021/1/12,111
2412,2021/1/13,111.5
2412,2021/1/14,112
2412,2021/1/15,111
2412,2021/1/18,111
2412,2021/1/19,111
2412,2021/1/20,109
2412,2021/1/21,108.5
2412,2021/1/22,108.5
2412,2021/1/25,109
2412,2021/1/26,108.5
2412,2021/1/27,109
2412,2021/1/28,109
2412,2021/1/29,108
2412,2021/2/1,109
2412,2021/2/2,109
2412,2021/2/3,109
2412,2021/2/4,108
2412,2021/2/5,108.5
2412,2021/2/17,108.5
2412,2021/2/18,108.5
2412,2021/2/19,109
2412,2021/2/22,108.5
2412,2021/2/23,109.5
2412,2021/2/24,109.5
2412,2021/2/25,110.5
2412,2021/2/26,109.5
2412,2021/3/2,109.5
2412,2021/3/3,109.5
2412,2021/3/4,109.5
2412,2021/3/5,110
2412,2021/3/8,110
2412,2021/3/9,110.5
2412,2021/3/10,110.5
2412,2021/3/11,111
2412,2021/3/12,111
2412,2021/3/15,110.5
2412,2021/3/16,110.5
2412,2021/3/17,110.5
2412,2021/3/18,111
2412,2021/3/19,110
2412,2021/3/22,110.5
2412,2021/3/23,111
2412,2021/3/24,111
2412,2021/3/25,111.5
2412,2021/3/26,111.5
2412,2021/3/29,112
2412,2021/3/30,111.5
2412,2021/3/31,111.5
2412,2021/4/1,111.5
2412,2021/4/6,112
2412,2021/4/7,112
2412,2021/4/8,111
2412,2021/4/9,112
2412,2021/4/12,111
2412,2021/4/13,112
2412,2021/4/14,113
2412,2021/4/15,114
2412,2021/4/16,114
2412,2021/4/19,114.5
2412,2021/4/20,115
2412,2021/4/21,114.5
2412,2021/4/22,114.5
2412,2021/4/23,114
2412,2021/4/26,114
2412,2021/4/27,114
2412,2021/4/28,114
2412,2021/4/29,114
2412,2021/5/3,113
2412,2021/5/4,112.5
2412,2021/5/5,112
2412,2021/5/6,113
2412,2021/5/7,113.5
2412,2021/5/10,114
2412,2021/5/11,114.5
2412,2021/5/12,112.5
2412,2021/5/13,111
2412,2021/5/14,113.5
2412,2021/5/17,112.5
2412,2021/5/18,113.5
2412,2021/5/19,112.5
2412,2021/5/20,113.5
2412,2021/5/21,114.5
2412,2021/5/24,113
2412,2021/5/25,114
2412,2021/5/26,113
2412,2021/5/27,112
2412,2021/5/28,113
2412,2021/5/31,113.5
2412,2021/6/1,113.5
2412,2021/6/2,114
2412,2021/6/3,114
2412,2021/6/4,114
2412,2021/6/7,114
2412,2021/6/8,114.5
2412,2021/6/9,114
2412,2021/6/10,114.5
2412,2021/6/11,114.5
2412,2021/6/15,114.5
2412,2021/6/16,115
2412,2021/6/17,114.5
2412,2021/6/18,113.5
2412,2021/6/21,113.5
2412,2021/6/22,114
2412,2021/6/23,114.5
2412,2021/6/24,114
2412,2021/6/25,114.5
2412,2021/6/28,114
2412,2021/6/29,114
2412,2021/6/30,114
2412,2021/7/1,113.5
2412,2021/7/2,114
2412,2021/7/5,114.5
2412,2021/7/6,114
2412,2021/7/7,114
2412,2021/7/8,114
2412,2021/7/9,114.5
2412,2021/7/12,113.5
2412,2021/7/13,114.5
2412,2021/7/14,114.5
2412,2021/7/15,114.5
2412,2021/7/16,115
2412,2021/7/19,115
2412,2021/7/20,115
2412,2021/7/21,115
2412,2021/7/22,116
2412,2021/7/23,115
2412,2021/7/26,115
2412,2021/7/27,115.5
2412,2021/7/28,116
2412,2021/7/29,116.5
2412,2021/7/30,115
2412,2021/8/2,116.5
2412,2021/8/3,117
2412,2021/8/4,117.5
2412,2021/8/5,118
2412,2021/8/6,117.5
2412,2021/8/9,117.5
2412,2021/8/10,118
2412,2021/8/11,118
2412,2021/8/12,118
2412,2021/8/13,117.5
2412,2021/8/16,117.5
2412,2021/8/17,117.5
2412,2021/8/18,117.5
2412,2021/8/19,116.5
2412,2021/8/20,116
2412,2021/8/23,115.5
2412,2021/8/24,115.5
2412,2021/8/25,110
2412,2021/8/26,110
2412,2021/8/27,110
2412,2021/8/30,111
2412,2021/8/31,112
2412,2021/9/1,110.5
2412,2021/9/2,111
2412,2021/9/3,111
2412,2021/9/6,111
2412,2021/9/7,111
2412,2021/9/8,111
2412,2021/9/9,110.5
2412,2021/9/10,110.5
2412,2021/9/13,111
2412,2021/9/14,111
2412,2021/9/15,111
2412,2021/9/16,111.5
2412,2021/9/17,111
2412,2021/9/22,111
2412,2021/9/23,111
2412,2021/9/24,111.5
2412,2021/9/27,111
2412,2021/9/28,111
2412,2021/9/29,111.5
2412,2021/9/30,110.5
2412,2021/10/1,110.5
2412,2021/10/4,111
2412,2021/10/5,110.5
2412,2021/10/6,111
2412,2021/10/7,111.5
2412,2021/10/8,111.5
2412,2021/10/12,111.5
2412,2021/10/13,111.5
2412,2021/10/14,110.5
2412,2021/10/15,111
2412,2021/10/18,111
2412,2021/10/19,111.5
2412,2021/10/20,111
2412,2021/10/21,110.5
2412,2021/10/22,111.5
2412,2021/10/25,111
2412,2021/10/26,110.5
2412,2021/10/27,110.5
2412,2021/10/28,110
2412,2021/10/29,110.5
2412,2021/11/1,111
2412,2021/11/2,110.5
2412,2021/11/3,110.5
2412,2021/11/4,111
2412,2021/11/5,111
2412,2021/11/8,111.5
2412,2021/11/9,111.5
2412,2021/11/10,112
2412,2021/11/11,112.5
2412,2021/11/12,112.5
2412,2021/11/15,113
2412,2021/11/16,114
2412,2021/11/17,114.5
2412,2021/11/18,115
2412,2021/11/19,113
2412,2021/11/22,112.5
2412,2021/11/23,113.5
2412,2021/11/24,113.5
2412,2021/11/25,113.5
2412,2021/11/26,113
2412,2021/11/29,112.5
2412,2021/11/30,112
2412,2021/12/1,113
2412,2021/12/2,114
2412,2021/12/3,113.5
2412,2021/12/6,114
2412,2021/12/7,114
2412,2021/12/8,114
2412,2021/12/9,114.5
2412,2021/12/10,114
2412,2021/12/13,113.5
2412,2021/12/14,114
2412,2021/12/15,114
2412,2021/12/16,114.5
2412,2021/12/17,115
2412,2021/12/20,115
2412,2021/12/21,115.5
2412,2021/12/22,115.5
2412,2021/12/23,115.5
2412,2021/12/24,115.5
2412,2021/12/27,116
2412,2021/12/28,116
2412,2021/12/29,116.5
2412,2021/12/30,116.5
2412,2022/1/3,115.5
2412,2022/1/4,115.5
2412,2022/1/5,115.5
2412,2022/1/6,115.5
2412,2022/1/7,115.5
2412,2022/1/10,116.5
2412,2022/1/11,116.5
2412,2022/1/12,117
2412,2022/1/13,117.5
2412,2022/1/14,117.5
2412,2022/1/17,117
2412,2022/1/18,117.5
2412,2022/1/19,117
2412,2022/1/20,116.5
2412,2022/1/21,117
2412,2022/1/24,117
2412,2022/1/25,117
2412,2022/1/26,117.5
2412,2022/2/7,118.5
2412,2022/2/8,118
2412,2022/2/9,118.5
2412,2022/2/10,119.5
2412,2022/2/11,119.5
2412,2022/2/14,120
2412,2022/2/15,120
2412,2022/2/16,121
2412,2022/2/17,121.5
2412,2022/2/18,122
2412,2022/2/21,123.5
2412,2022/2/22,123.5
2412,2022/2/23,125.5
2412,2022/2/24,124.5
2412,2022/2/25,124.5
2412,2022/3/1,124.5
2412,2022/3/2,123.5
2412,2022/3/3,122.5
2412,2022/3/4,123
2412,2022/3/7,121
2412,2022/3/8,122
2412,2022/3/9,122.5
2412,2022/3/10,123
2412,2022/3/11,122.5
2412,2022/3/14,123
2412,2022/3/15,125
2412,2022/3/16,126
2412,2022/3/17,125.5
2412,2022/3/18,126.5
2412,2022/3/21,126.5
2412,2022/3/22,126.5
2412,2022/3/23,126.5
2412,2022/3/24,127
2412,2022/3/25,128
2412,2022/3/28,128
2412,2022/3/29,127
2412,2022/3/30,127
2412,2022/3/31,127
2412,2022/4/1,127
2412,2022/4/6,127
2412,2022/4/7,127
2412,2022/4/8,128
2412,2022/4/11,130
2412,2022/4/12,128.5
2412,2022/4/13,128.5
2412,2022/4/14,130
2412,2022/4/15,129.5
2412,2022/4/18,130
2412,2022/4/19,129.5
2412,2022/4/20,131
2412,2022/4/21,131
2412,2022/4/22,131.5
2412,2022/4/25,131.5
2412,2022/4/26,132
2412,2022/4/27,132
2412,2022/4/28,131.5
2412,2022/4/29,131
2412,2022/5/3,127.5
2412,2022/5/4,124
2412,2022/5/5,125
2412,2022/5/6,126.5
2412,2022/5/9,125
2412,2022/5/10,124.5
2412,2022/5/11,125
2412,2022/5/12,124
2412,2022/5/13,124
2412,2022/5/16,124
2412,2022/5/17,123.5
2412,2022/5/18,125
2412,2022/5/19,124.5
2412,2022/5/20,124.5
2412,2022/5/23,123.5
2412,2022/5/24,124
2412,2022/5/25,125
2412,2022/5/26,127.5
2412,2022/5/27,125.5
2412,2022/5/30,127
2412,2022/5/31,127
2412,2022/6/1,125
2412,2022/6/2,125
2412,2022/6/6,126
2412,2022/6/7,125.5
2412,2022/6/8,126.5
2412,2022/6/9,126
2412,2022/6/10,125
2412,2022/6/13,125
2412,2022/6/14,124.5
2412,2022/6/15,125
2412,2022/6/16,124
2412,2022/6/17,125
2412,2022/6/20,125
2412,2022/6/21,126.5
2412,2022/6/22,125.5
2412,2022/6/23,127
2412,2022/6/24,129
2412,2022/6/27,128.5
2412,2022/6/28,129
2412,2022/6/29,130.5
2412,2022/6/30,122
2412,2022/7/1,124
2412,2022/7/4,126.5
2412,2022/7/5,127
2412,2022/7/6,128
2412,2022/7/7,127.5
2412,2022/7/8,124.5
2412,2022/7/11,124
2412,2022/7/12,122.5
2412,2022/7/13,124
2412,2022/7/14,123
2412,2022/7/15,123
2412,2022/7/18,123
2412,2022/7/19,121.5
2412,2022/7/20,120
2412,2022/7/21,119.5
2412,2022/7/22,118.5
2412,2022/7/25,120
2412,2022/7/26,120
2412,2022/7/27,121.5
2412,2022/7/28,121.5
2412,2022/7/29,121.5
2412,2022/8/1,122
2412,2022/8/2,122.5
2412,2022/8/3,121.5
2412,2022/8/4,120.5
2412,2022/8/5,122
2412,2022/8/8,122.5
2412,2022/8/9,122.5
2412,2022/8/10,122.5
2412,2022/8/11,125
2412,2022/8/12,125
2412,2022/8/15,124.5
2412,2022/8/16,123.5
2412,2022/8/17,123
2412,2022/8/18,122.5
2412,2022/8/19,121.5
2412,2022/8/22,123
2412,2022/8/23,122.5
2412,2022/8/24,122
2412,2022/8/25,122
2412,2022/8/26,122
2412,2022/8/29,123
2412,2022/8/30,122.5
2412,2022/8/31,121
2412,2022/9/1,121
2412,2022/9/2,121
2412,2022/9/5,122
2412,2022/9/6,121.5
2412,2022/9/7,120.5
2412,2022/9/8,121
2412,2022/9/12,121
2412,2022/9/13,121
2412,2022/9/14,119.5
2412,2022/9/15,119
2412,2022/9/16,118
2412,2022/9/19,118
2412,2022/9/20,118
2412,2022/9/21,117.5
2412,2022/9/22,116
2412,2022/9/23,115
2412,2022/9/26,116.5
2412,2022/9/27,116
2412,2022/9/28,116.5
2412,2022/9/29,116
2412,2022/9/30,114
2412,2022/10/3,111.5
2412,2022/10/4,112
2412,2022/10/5,111.5
2412,2022/10/6,110.5
2412,2022/10/7,110.5
2412,2022/10/11,109
2412,2022/10/12,110
2412,2022/10/13,109
2412,2022/10/14,109
2412,2022/10/17,109
2412,2022/10/18,108.5
2412,2022/10/19,107.5
2412,2022/10/20,107
2412,2022/10/21,108
2412,2022/10/24,107.5
2412,2022/10/25,110.5
2412,2022/10/26,108.5
2412,2022/10/27,109.5
2412,2022/10/28,109
2412,2022/10/31,111
2412,2022/11/1,109.5
2412,2022/11/2,108.5
2412,2022/11/3,108.5
2412,2022/11/4,108.5
2412,2022/11/7,108
2412,2022/11/8,108.5
2412,2022/11/9,109
2412,2022/11/10,108.5
2412,2022/11/11,109.5
2412,2022/11/14,109.5
2412,2022/11/15,109
2412,2022/11/16,108.5
2412,2022/11/17,108
2412,2022/11/18,109
2412,2022/11/21,109
2412,2022/11/22,108.5
2412,2022/11/23,109
2412,2022/11/24,110
2412,2022/11/25,112.5
2412,2022/11/28,110.5
2412,2022/11/29,112
2412,2022/11/30,113.5
2412,2022/12/1,111.5
2412,2022/12/2,112
2412,2022/12/5,112.5
2412,2022/12/6,112
2412,2022/12/7,112.5
2412,2022/12/8,111
2412,2022/12/9,112
2412,2022/12/12,112.5
2412,2022/12/13,111
2412,2022/12/14,111.5
2412,2022/12/15,112
2412,2022/12/16,110.5
2412,2022/12/19,111.5
2412,2022/12/20,111.5
2412,2022/12/21,111.5
2412,2022/12/22,113
2412,2022/12/23,112.5
2412,2022/12/26,113
2412,2022/12/27,113
2412,2022/12/28,114
2412,2022/12/29,113
2412,2022/12/30,113
2412,2023/1/3,113
2412,2023/1/4,113.5
2412,2023/1/5,114
2412,2023/1/6,114
2412,2023/1/9,115
2412,2023/1/10,115
2412,2023/1/11,114
2412,2023/1/12,113.5
2412,2023/1/13,114
2412,2023/1/16,115
2412,2023/1/17,114
2412,2023/1/30,114.5
2412,2023/1/31,112.5
2412,2023/2/1,112.5
2412,2023/2/2,112
2412,2023/2/3,113
2412,2023/2/6,112.5
2412,2023/2/7,112.5
2412,2023/2/8,112.5
2412,2023/2/9,112.5
2412,2023/2/10,113
2412,2023/2/13,113.5
2412,2023/2/14,114
2412,2023/2/15,113.5
2412,2023/2/16,114
2412,2023/2/17,113.5
2412,2023/2/20,115
2412,2023/2/21,114.5
2412,2023/2/22,115
2412,2023/2/23,115.5
2412,2023/2/24,115.5
2412,2023/3/1,115
2412,2023/3/2,116.5
2412,2023/3/3,117.5
2412,2023/3/6,118
2412,2023/3/7,118.5
2412,2023/3/8,119
2412,2023/3/9,118.5
2412,2023/3/10,117.5
2412,2023/3/13,119
2412,2023/3/14,117.5
2412,2023/3/15,119
2412,2023/3/16,119
2412,2023/3/17,118
2412,2023/3/20,119
2412,2023/3/21,118.5
2412,2023/3/22,119.5
2412,2023/3/23,120
2412,2023/3/24,119.5
2412,2023/3/27,120
2412,2023/3/28,119.5
2412,2023/3/29,120
2412,2023/3/30,120
2412,2023/3/31,119.5
2412,2023/4/6,120.5
2412,2023/4/7,121
2412,2023/4/10,122.5
2412,2023/4/11,123
2412,2023/4/12,123
2412,2023/4/13,124
2412,2023/4/14,124.5
2412,2023/4/17,125.5
2412,2023/4/18,126
2412,2023/4/19,124.5
2412,2023/4/20,125
2412,2023/4/21,126
2412,2023/4/24,126
2412,2023/4/25,126
2412,2023/4/26,127
2412,2023/4/27,126.5
2412,2023/4/28,127
2412,2023/5/2,125.5
2412,2023/5/3,125.5
2412,2023/5/4,126.5
2412,2023/5/5,126.5
2412,2023/5/8,126.5
2412,2023/5/9,126.5
2412,2023/5/10,126
2412,2023/5/11,126
2412,2023/5/12,125
2412,2023/5/15,125.5
2412,2023/5/16,126
2412,2023/5/17,127
2412,2023/5/18,126.5
2412,2023/5/19,127.5
2412,2023/5/22,125.5
2412,2023/5/23,126.5
2412,2023/5/24,126.5
2412,2023/5/25,128
2412,2023/5/26,127
2412,2023/5/29,126
2412,2023/5/30,125.5
2412,2023/5/31,126
2412,2023/6/1,125
2412,2023/6/2,125.5
2412,2023/6/5,125
2412,2023/6/6,125.5
2412,2023/6/7,125
2412,2023/6/8,125
2412,2023/6/9,125.5
2412,2023/6/12,125
2412,2023/6/13,125.5
2412,2023/6/14,125.5
2412,2023/6/15,125.5
2412,2023/6/16,125.5
2412,2023/6/19,125.5
2412,2023/6/20,126
2412,2023/6/21,126
2412,2023/6/26,124
2412,2023/6/27,122
2412,2023/6/28,121.5
2412,2023/6/29,117.5
2412,2023/6/30,116.5
2412,2023/7/3,115
2412,2023/7/4,115.5
2412,2023/7/5,115
2412,2023/7/6,115
2412,2023/7/7,114.5
2412,2023/7/10,114
2412,2023/7/11,115
2412,2023/7/12,115
2412,2023/7/13,115
2412,2023/7/14,116.5
2412,2023/7/17,116.5
2412,2023/7/18,115
2412,2023/7/19,115
2412,2023/7/20,115.5
2412,2023/7/21,115.5
2412,2023/7/24,116
2412,2023/7/25,116.5
2412,2023/7/26,117
2412,2023/7/27,116.5
2412,2023/7/28,116.5
2412,2023/7/31,116
2412,2023/8/1,116.5
2412,2023/8/2,116
2412,2023/8/4,116.5
2412,2023/8/7,116
2412,2023/8/8,116.5
2412,2023/8/9,117
2412,2023/8/10,118
2412,2023/8/11,118
2412,2023/8/14,117
2412,2023/8/15,117
2412,2023/8/16,118
2412,2023/8/17,116.5
2412,2023/8/18,117.5
2412,2023/8/21,117
2412,2023/8/22,116.5
2412,2023/8/23,116.5
2412,2023/8/24,117.5
2412,2023/8/25,116.5
2412,2023/8/28,117
2412,2023/8/29,117.5
2412,2023/8/30,117
2412,2023/8/31,116
2412,2023/9/1,116.5
2412,2023/9/4,117.5
2412,2023/9/5,117
2412,2023/9/6,117
2412,2023/9/7,117
2412,2023/9/8,116.5
2412,2023/9/11,117
2412,2023/9/12,117
2412,2023/9/13,116.5
2412,2023/9/14,117
2412,2023/9/15,117.5
2412,2023/9/18,117
2412,2023/9/19,117
2412,2023/9/20,117
2412,2023/9/21,116.5
2412,2023/9/22,117
2412,2023/9/25,116.5
2412,2023/9/26,116
2412,2023/9/27,116.5
2412,2023/9/28,116
2412,2023/10/2,116.5
2412,2023/10/3,116
2412,2023/10/4,115
2412,2023/10/5,115
2412,2023/10/6,115.5
2412,2023/10/11,116.5
2412,2023/10/12,116.5
2412,2023/10/13,116
2412,2023/10/16,116.5
2412,2023/10/17,116.5
2412,2023/10/18,116
2412,2023/10/19,116
2412,2023/10/20,115.5
2412,2023/10/23,115.5
2412,2023/10/24,115.5
2412,2023/10/25,115.5
2412,2023/10/26,115
2412,2023/10/27,115.5
2412,2023/10/30,115.5
2412,2023/10/31,116
2412,2023/11/1,117
2412,2023/11/2,118
2412,2023/11/3,117.5
2412,2023/11/6,117.5
2412,2023/11/7,118
2412,2023/11/8,118.5
2412,2023/11/9,117.5
2412,2023/11/10,117
2412,2023/11/13,116.5
2412,2023/11/14,116.5
2412,2023/11/15,118
2412,2023/11/16,117
2412,2023/11/17,117
2412,2023/11/20,118
2412,2023/11/21,118
2412,2023/11/22,118
2412,2023/11/23,118.5
2412,2023/11/24,119
2412,2023/11/27,120
2412,2023/11/28,119.5
2412,2023/11/29,120
2412,2023/11/30,119.5
2412,2023/12/1,120
2412,2023/12/4,121
2412,2023/12/5,121.5
2412,2023/12/6,122
2412,2023/12/7,121
2412,2023/12/8,120.5
2412,2023/12/11,120
2412,2023/12/12,120
2412,2023/12/13,119.5
2412,2023/12/14,119.5
2412,2023/12/15,118.5
2412,2023/12/18,118.5
2412,2023/12/19,118.5
2412,2023/12/20,118.5
2412,2023/12/21,118
2412,2023/12/22,117.5
2412,2023/12/25,118
2412,2023/12/26,119
2412,2023/12/27,119.5
2412,2023/12/28,120
2412,2023/12/29,120
2449,2021/1/4,34.95
2449,2021/1/5,35.1
2449,2021/1/6,34.7
2449,2021/1/7,35.15
2449,2021/1/8,35.5
2449,2021/1/11,35.95
2449,2021/1/12,35.75
2449,2021/1/13,36.4
2449,2021/1/14,36.4
2449,2021/1/15,36.2
2449,2021/1/18,37
2449,2021/1/19,38.300000000000004
2449,2021/1/20,39
2449,2021/1/21,39
2449,2021/1/22,41.2
2449,2021/1/25,40.75
2449,2021/1/26,39.15
2449,2021/1/27,39.1
2449,2021/1/28,38.4
2449,2021/1/29,37
2449,2021/2/1,37.15
2449,2021/2/2,37.800000000000004
2449,2021/2/3,37.1
2449,2021/2/4,36.75
2449,2021/2/5,38.5
2449,2021/2/17,40
2449,2021/2/18,40.2
2449,2021/2/19,40.35
2449,2021/2/22,40.1
2449,2021/2/23,39.25
2449,2021/2/24,39
2449,2021/2/25,40.9
2449,2021/2/26,39.800000000000004
2449,2021/3/2,39.800000000000004
2449,2021/3/3,39.25
2449,2021/3/4,38.6
2449,2021/3/5,38.35
2449,2021/3/8,38.300000000000004
2449,2021/3/9,39.2
2449,2021/3/10,39.550000000000004
2449,2021/3/11,40.050000000000004
2449,2021/3/12,39.9
2449,2021/3/15,40.45
2449,2021/3/16,40.85
2449,2021/3/17,40.800000000000004
2449,2021/3/18,41.25
2449,2021/3/19,40.75
2449,2021/3/22,40.7
2449,2021/3/23,41.75
2449,2021/3/24,40.95
2449,2021/3/25,40.65
2449,2021/3/26,40.9
2449,2021/3/29,41.050000000000004
2449,2021/3/30,41.550000000000004
2449,2021/3/31,41.2
2449,2021/4/1,41.800000000000004
2449,2021/4/6,42.1
2449,2021/4/7,42.65
2449,2021/4/8,43.45
2449,2021/4/9,44.050000000000004
2449,2021/4/12,43.300000000000004
2449,2021/4/13,42.15
2449,2021/4/14,42.2
2449,2021/4/15,44.2
2449,2021/4/16,44.15
2449,2021/4/19,43.65
2449,2021/4/20,43.9
2449,2021/4/21,44.25
2449,2021/4/22,43.300000000000004
2449,2021/4/23,45.35
2449,2021/4/26,48.300000000000004
2449,2021/4/27,48.2
2449,2021/4/28,49.1
2449,2021/4/29,49.5
2449,2021/5/3,49
2449,2021/5/4,48.150000000000006
2449,2021/5/5,46.5
2449,2021/5/6,45.900000000000006
2449,2021/5/7,47.45
2449,2021/5/10,47.5
2449,2021/5/11,45.800000000000004
2449,2021/5/12,42.95
2449,2021/5/13,42.050000000000004
2449,2021/5/14,42.25
2449,2021/5/17,39.45
2449,2021/5/18,42.15
2449,2021/5/19,41.300000000000004
2449,2021/5/20,40.2
2449,2021/5/21,40.4
2449,2021/5/24,40.65
2449,2021/5/25,42.050000000000004
2449,2021/5/26,42
2449,2021/5/27,41.800000000000004
2449,2021/5/28,42.75
2449,2021/5/31,43.2
2449,2021/6/1,43.75
2449,2021/6/2,43.2
2449,2021/6/3,42.2
2449,2021/6/4,41.7
2449,2021/6/7,42.5
2449,2021/6/8,42.15
2449,2021/6/9,41.75
2449,2021/6/10,42.15
2449,2021/6/11,42.9
2449,2021/6/15,42.25
2449,2021/6/16,42.1
2449,2021/6/17,43.15
2449,2021/6/18,42.25
2449,2021/6/21,41.5
2449,2021/6/22,41.5
2449,2021/6/23,42.9
2449,2021/6/24,42.4
2449,2021/6/25,42.15
2449,2021/6/28,42.25
2449,2021/6/29,42.7
2449,2021/6/30,44.900000000000006
2449,2021/7/1,43.85
2449,2021/7/2,43.6
2449,2021/7/5,44.35
2449,2021/7/6,44.4
2449,2021/7/7,44
2449,2021/7/8,43.7
2449,2021/7/9,43.6
2449,2021/7/12,44.4
2449,2021/7/13,43.800000000000004
2449,2021/7/14,44.650000000000006
2449,2021/7/15,44.900000000000006
2449,2021/7/16,45.400000000000006
2449,2021/7/19,45.5
2449,2021/7/20,45
2449,2021/7/21,45.300000000000004
2449,2021/7/22,47.95
2449,2021/7/23,46.75
2449,2021/7/26,47.5
2449,2021/7/27,46.85
2449,2021/7/28,45.5
2449,2021/7/29,45.95
2449,2021/7/30,46.400000000000006
2449,2021/8/2,46.95
2449,2021/8/3,48
2449,2021/8/4,48.2
2449,2021/8/5,49.900000000000006
2449,2021/8/6,50.300000000000004
2449,2021/8/9,48.550000000000004
2449,2021/8/10,47.85
2449,2021/8/11,48
2449,2021/8/12,47.800000000000004
2449,2021/8/13,45
2449,2021/8/16,44.7
2449,2021/8/17,43.2
2449,2021/8/18,45
2449,2021/8/19,40.7
2449,2021/8/20,41.5
2449,2021/8/23,42.7
2449,2021/8/24,43.550000000000004
2449,2021/8/25,44.1
2449,2021/8/26,45.150000000000006
2449,2021/8/27,45.650000000000006
2449,2021/8/30,45.75
2449,2021/8/31,45.6
2449,2021/9/1,46.400000000000006
2449,2021/9/2,45
2449,2021/9/3,46.400000000000006
2449,2021/9/6,45.75
2449,2021/9/7,45.35
2449,2021/9/8,43.65
2449,2021/9/9,43.800000000000004
2449,2021/9/10,44.85
2449,2021/9/13,44.2
2449,2021/9/14,43.800000000000004
2449,2021/9/15,43.300000000000004
2449,2021/9/16,43.300000000000004
2449,2021/9/17,43.2
2449,2021/9/22,42
2449,2021/9/23,42.5
2449,2021/9/24,42.550000000000004
2449,2021/9/27,42
2449,2021/9/28,41.7
2449,2021/9/29,40.800000000000004
2449,2021/9/30,40.95
2449,2021/10/1,39.65
2449,2021/10/4,39.35
2449,2021/10/5,39.25
2449,2021/10/6,39.4
2449,2021/10/7,40.1
2449,2021/10/8,38.7
2449,2021/10/12,37.800000000000004
2449,2021/10/13,36.800000000000004
2449,2021/10/14,37
2449,2021/10/15,38.1
2449,2021/10/18,38.35
2449,2021/10/19,39.050000000000004
2449,2021/10/20,38.9
2449,2021/10/21,38.550000000000004
2449,2021/10/22,39.050000000000004
2449,2021/10/25,39.15
2449,2021/10/26,39.550000000000004
2449,2021/10/27,39.85
2449,2021/10/28,40.4
2449,2021/10/29,39.75
2449,2021/11/1,40.1
2449,2021/11/2,39.800000000000004
2449,2021/11/3,40.4
2449,2021/11/4,40.800000000000004
2449,2021/11/5,41.7
2449,2021/11/8,41.95
2449,2021/11/9,41.85
2449,2021/11/10,41.95
2449,2021/11/11,41.550000000000004
2449,2021/11/12,42.1
2449,2021/11/15,42.15
2449,2021/11/16,42.7
2449,2021/11/17,43.7
2449,2021/11/18,43.45
2449,2021/11/19,43.9
2449,2021/11/22,43.35
2449,2021/11/23,43.5
2449,2021/11/24,42.7
2449,2021/11/25,42.95
2449,2021/11/26,42.050000000000004
2449,2021/11/29,42.5
2449,2021/11/30,43.6
2449,2021/12/1,43.95
2449,2021/12/2,43.7
2449,2021/12/3,44.4
2449,2021/12/6,44.95
2449,2021/12/7,45.45
2449,2021/12/8,45.050000000000004
2449,2021/12/9,44.4
2449,2021/12/10,44.300000000000004
2449,2021/12/13,44.4
2449,2021/12/14,43.7
2449,2021/12/15,43.75
2449,2021/12/16,44.2
2449,2021/12/17,43.4
2449,2021/12/20,43.2
2449,2021/12/21,43.25
2449,2021/12/22,43.2
2449,2021/12/23,43.550000000000004
2449,2021/12/24,43.800000000000004
2449,2021/12/27,44.1
2449,2021/12/28,44.6
2449,2021/12/29,44.550000000000004
2449,2021/12/30,44.800000000000004
2449,2022/1/3,44.550000000000004
2449,2022/1/4,44.5
2449,2022/1/5,44.85
2449,2022/1/6,44.25
2449,2022/1/7,44.650000000000006
2449,2022/1/10,44.300000000000004
2449,2022/1/11,44.45
2449,2022/1/12,44.050000000000004
2449,2022/1/13,45.45
2449,2022/1/14,44.4
2449,2022/1/17,46.900000000000006
2449,2022/1/18,47.050000000000004
2449,2022/1/19,47.2
2449,2022/1/20,46.7
